m1,m2,Xieff,VT
65,5.66158639294139,0.8974358974358974,1963222364.6376562
65,5.66158639294139,0.9487179487179487,2069056130.2989068
65,5.66158639294139,1.0,2181204110.423666
65,6.024516609417269,-1.0,354354693.1339039
65,6.024516609417269,-0.9487179487179487,371525248.36290514
65,6.024516609417269,-0.8974358974358975,389557671.75929093
65,6.024516609417269,-0.8461538461538461,408497605.95895475
65,6.024516609417269,-0.7948717948717949,428393173.30197483
65,6.024516609417269,-0.7435897435897436,449295120.5738142
65,6.024516609417269,-0.6923076923076923,471257811.8304166
65,6.024516609417269,-0.641025641025641,494338184.7343305
65,6.024516609417269,-0.5897435897435898,518596538.77540624
65,6.024516609417269,-0.5384615384615385,544097155.3314819
65,6.024516609417269,-0.4871794871794872,570907322.7774079
65,6.024516609417269,-0.4358974358974359,599099075.6893705
65,6.024516609417269,-0.3846153846153846,628748806.0288869
65,6.024516609417269,-0.33333333333333337,659936492.9355859
65,6.024516609417269,-0.28205128205128205,692748726.5942928
65,6.024516609417269,-0.23076923076923084,727276194.5704273
65,6.024516609417269,-0.17948717948717952,763615570.1116276
65,6.024516609417269,-0.1282051282051282,801869588.6434197
65,6.024516609417269,-0.07692307692307698,842147485.9841357
65,6.024516609417269,-0.02564102564102566,884565496.98414
65,6.024516609417269,0.02564102564102555,929247286.9238608
65,6.024516609417269,0.07692307692307687,976324686.4311583
65,6.024516609417269,0.1282051282051282,1025938007.928086
65,6.024516609417269,0.17948717948717952,1078237176.669547
65,6.024516609417269,0.23076923076923084,1133381779.658162
65,6.024516609417269,0.28205128205128194,1191542563.8254507
65,6.024516609417269,0.33333333333333326,1252902057.8221786
65,6.024516609417269,0.3846153846153846,1317655234.50836
65,6.024516609417269,0.4358974358974359,1386010824.6588013
65,6.024516609417269,0.4871794871794872,1458192511.2176492
65,6.024516609417269,0.5384615384615383,1534440069.2181563
65,6.024516609417269,0.5897435897435896,1615011040.6087444
65,6.024516609417269,0.641025641025641,1700181572.3086097
65,6.024516609417269,0.6923076923076923,1790249108.2349148
65,6.024516609417269,0.7435897435897436,1885533730.1580377
65,6.024516609417269,0.7948717948717947,1986379956.5669143
65,6.024516609417269,0.846153846153846,2093160744.1178372
65,6.024516609417269,0.8974358974358974,2206278227.0410533
65,6.024516609417269,0.9487179487179487,2326167097.8942356
